village_id|postalcodes
BROULLON;36|36968
CARBALLOSO;36|36968
GANON;36|36968
XIL;36|36968
LORES;36|36969
AXIS;36|36969
QUINTANS;36|36969,36990
O SANTO;36|36969
PADRIÑAN;36|36969
VINQUIÑO;36|36969
PORTONOVO;36|36970
ARRA;36|36970
BARBEITO;36|36979
FABAL;36|36979
FORXAN;36|36979
BALEA MARITIMA;36|36988
CACHEIRAS;36|36988
MONTEMAR;36|36988
PEDRAS NEGRAS;36|36988
SAN VICENTE DO MAR;36|36988
ARDIA;36|36989
ESTONLLO;36|36989
MELOXO;36|36989
PORTO DE MELOXO;36|36989
BOIBAS;36|36989
VIRXE DAS MAREAS;36|36989
GONDAR DE ABAIXO;36|36990
PEDREIRAS;36|36990
XUNCABRANCA;36|36990
AIOS;36|36990
FONTE DE ONS;36|36990
A LANZADA;36|36990
MOURELOS;36|36990
SALGUEIRO DO MATO;36|36990
TELLEIRO;36|36990
PONTES;36|36990
ARNOSA;36|36990
O EMPALME;36|36990
PIÑEIROS;36|36990
REBEL;36|36990
ROUXIQUE;36|36990
TOUTICEIRA;36|36990
ILLA DA TOXA;36|36991
RAXO;36|36992
AREN;36|36992
RIODAMA;36|36992
TEINOGUEIRA;36|36992
COMBARRO;36|36993
CHANCELAS;36|36993
ALBAR;36|36995
ARIS;36|36995
CASALVITO;36|36995
CONVENTO;36|36995
ESTANCO;36|36995
MUIÑO;36|36995
ORGODOMONTE;36|36995
SARTAL;36|36995
SEARA;36|36995
SECA;36|36995
UCHA;36|36995
ZAMAYON;37|37110
PALACINOS;37|37111
ENCINA S SILVESTRE;37|37114
VALVERDON;37|37115
ZORITA;37|37115,37185
CARRASCAL BARREGAS;37|37129
URBANIZACION OASIS GOLF;37|37129
SAN JULIAN DE VALMUZA;37|37129
SANTIBAÑEZ DEL RIO;37|37129
FLORIDA LIEBANA;37|37129
URBANIZACION FLORIDA;37|37129
DISEMINADO;37|37129,37481
QUEJIGAL;37|37130
DOÑINOS LEDESMA;37|37130
ZAFRON;37|37130
GEJO DIEGO GOMEZ;37|37130
LA MATA LEDESMA;37|37130
COJOS DE ROBLIZA;37|37130
CAMPO DE LEDESMA;37|37140
VILLAR PERALONSO;37|37147
PEÑALVO;37|37148
TREMEDAL TORMES;37|37148
GEJO DE LOS REYES;37|37150
CEREZAL PUERTAS;37|37159
EL GROO;37|37159
MANCERAS;37|37159
BERGANCIANO;37|37159
VILLARINO;37|37160,37169
EL PINO TORMES;37|37170
CARRASCAL VELAMBELEZ;37|37170
S PEDRO DEL VALLE;37|37170
TIRADOS DE LA VEGA;37|37170
CAMPO DE GOLF;37|37170
SARDON DE LOS FRAILES;37|37172
AHIGAL VILLARINO;37|37173
CABEZA DE FRAMONTANOS;37|37174
AMATOS;37|37181
VALDECARRETAS;37|37181
EL SALINAR;37|37181
NAHARROS DEL RIO;37|37181
NUEVO NAHARROS;37|37181
URBANIZACION VILLAMAGNA;37|37181
CENTRO RETO;37|37181
CILLEROS EL HONDO;37|37183
SANTO TOME DE ROZADOS;37|37183
S PEDRO ROZADOS;37|37183
POL IND LOS VILLARES;37|37184
FUENTE SERRANA;37|37184
EL HELMANTICO;37|37184
LOS ALAMOS;37|37185
CABEZA MALLA;37|37185
LOS ALMENDROS;37|37185
LAS CANTERAS;37|37185
EL PAJARON;37|37185
LOS ROSALES;37|37185
LAS ACACIAS;37|37185
LOS PARAMOS;37|37185
ANANTAPUR;37|37185
VEGA DE SALAMANCA;37|37185
MOZODIEL DE SANCHIÑIGO;37|37185
VISTAHERMOSA;37|37187
MIRANDA DE AZAN;37|37187
URBANIZACION LIEBRES;37|37187
URBANIZACION GUIJOS;37|37187
ALDEASECA DE ARMUÑA;37|37189
URBANIZACION EL ENCINAR;37|37190,37882
URBANIZACION LOS CISNES;37|37190
CALVARRASA ARRIBA;37|37191
MONTALVO TERCERO;37|37192
PEÑASOLANA-LOS MONTALVOS;37|37192
ALDEHUELA DE LOS GUZMANES;37|37193
ARENAL DEL ANGEL;37|37193
LAS DUNAS;37|37193
ESTACION FERROCARRIL;37|37200
LA FUENTE S ESTEBAN;37|37200
BOADILLA;37|37208
LAS CANTINAS;37|37208
PELARRODRIGUEZ;37|37209
MAJUGES;37|37210
FUENTES DE MASUECO;37|37214
LA VIDOLA;37|37214
CIPEREZ;37|37216
LA MORALITA;37|37216
ESCUERNAVACAS;37|37216
PERALEJOS ABAJO;37|37216
PERALEJOS ARRIBA;37|37216
TRAGUNTIA;37|37216
BARCEINO;37|37217
CARRASCO;37|37217
SANCHON DE LA RIBERA;37|37217
LAS UCES;37|37217
ROBLEDO HERMOSO;37|37217
VILLARGORDO;37|37217
GEMA;37|37219
ALDEADAVILA DE LA RIBERA;37|37250,37251
CORPORARIO;37|37251
SALTO DE ALDEADAVILA;37|37253
CEREZAL PEÑAHORCADA;37|37253
LA ZARZA PUMAREDA;37|37253
ENCINASOLA COMENDADORES;37|37256
PICONES;37|37256
MILANO;37|37256
BARRERAS;37|37256
SALTO DE SAUCELLE;37|37257
VILLAVIEJA YELTES;37|37260
PEDRO ALVARO;37|37267
VILLARES YELTES;37|37267
S FELICES GALLEGOS;37|37270
BAÑOBAREZ;37|37271
CUBO DE DON SANCHO;37|37281
SANTIAGO PUEBLA;37|37311
BOVEDA RIO ALMAR;37|37316
EL CAMPO PEÑARANDA;37|37317
RAGAMA;37|37318
PEDREZUELA S BRICIO;37|37320
VILLAR GALLIMAZO;37|37320
SAN VICENTE;37|37329
VENTOSA DEL RIO ALMAR;37|37329
MORIÑIGO;37|37337
EL PEDROSO ARMUÑA;37|37410
ARABAYONA DE MOGICA;37|37418
PARADA RUBIALES;37|37419
NEGRILLA PALENCIA;37|37426
PALENCIA NEGRILLA;37|37426
PEDROSILLO RALO;37|37427
LA VELLES;37|37427
URBANIZACION FUENTE VIEJA;37|37427
VILLANUEVA PAVONES;37|37428
PAJARES LA LAGUNA;37|37428
VILLAVERDE GUAREÑA;37|37428
ALDEANUEVA FIGUEROA;37|37429
TARDAGUILA;37|37429
ALTO DEL BARRIO;37|37439
POLIGONO INDUSTRIAL;37|37439
URBANIZACION LA ALMUNIA;37|37439
S CRISTOBAL CUESTA;37|37439
CARNERO;37|37440
ROLLAN;37|37447
CALZADA D. DIEGO;37|37448
MONTE LA RAD;37|37449
CAMPO CHARRO;37|37449
EL ENCINAR;37|37449
CARRASCAL DE PERICALVO;37|37449
MATILLA CAÑOS RIO;37|37450
CARRASCAL OBISPO;37|37451
CASTROVERDE;37|37452
CORTOS LA SIERRA;37|37452
SANCHOGOMEZ;37|37452
TORNADIZOS;37|37453
ALDEHUELA DE LA BOVEDA;37|37460
LA ESTACION;37|37460
ARDONSILLERO;37|37460
CASASOLA DE LA ENCOMIENDA;37|37460
CABEZA DIEGO GOMEZ;37|37460
CARRASCALEJO HUEBRA;37|37465
SANCHON DE LA SAGRADA;37|37466
GRANDES;37|37468
STA M DE SANDO;37|37468
PARADINAS ABAJO;37|37470
SANCTI-SPIRITUS;37|37470
COLONIA DE LA ESTACION;37|37480
NUEVO POBLADO;37|37480
CASTILLEJO DE DOS CASAS;37|37488
BARQUILLA;37|37488
VILLAR LA YEGUA;37|37488
CABEZABELLOSA CALZADA;37|37490
MUÑOZ;37|37493
PERAMATO;37|37493
MARTIN DE YELTES;37|37494
LA ALAMEDA GARDON;37|37497
GALLEGOS DE ARGAÑAN;37|37497
MARTILLAN;37|37497
SEXMIRO;37|37497
VILLAR DE ARGAÑAN;37|37497
SERRANILLO;37|37497
IVANREY;37|37500
ARRABAL S SEBASTIAN;37|37500
POLIG. INDUSTRIAL LA VIÑA;37|37500
VEGAS DOMINGO REY;37|37510
CESPEDOSA AGADONES;37|37510
EL SAUGO;37|37510
HERGUIJUELA CIUDAD-RODRIG;37|37516
EL BODON;37|37520
SERRADILLA LLANO;37|37530
NAVASFRIAS;37|37542
CASTILLEJO DE AZABA;37|37552
ALBERGUERIA DE ARGAÑAN (L;37|37555
TENEBRON;37|37589
SANJUANEJO;37|37591
VILLAREJO;37|37591
CASTILLEJO  MARTIN V;37|37592
BOCACARA;37|37593
AGUEDA;37|37594
PEDRO TORO;37|37595
GUADAPERO;37|37596
CORRAL GARCIÑIGO;37|37607
HONDURA;37|37607
NAVARREDONDA DE LA RINCON;37|37607
LA RINCONADA  LA SIERRA;37|37607
VENTAS DE GARRIEL;37|37607
SEGOYUELA DE LOS CORNEJOS;37|37607
TEJEDA;37|37607
COCA DE HUEBRA;37|37609
COQUILLA DE HUEBRA;37|37609
DOMINGO SEÑOR;37|37609
IÑIGO;37|37609
NARROS MATALAYEGUA;37|37609
PEÑA DE CABRA;37|37609
PERALEJOS SOLIS;37|37609
REBOLLOSA;37|37617
MONFORTE SIERRA;37|37618
HERGUIJUELA SIERRA;37|37619
ZARZOSO;37|37621
CERECEDA SIERRA;37|37621
CILLEROS BASTIDA;37|37621
EL MAILLO;37|37621
VILLANUEVA CONDE;37|37658
LAS CASAS CONDE;37|37659
EL CASARITO;37|37659
SAN MARTIN DEL CASTAÑAR;37|37659
SANTIBAÑEZ DE LA SIERRA;37|37670
S ESTEBAN SIERRA;37|37671
VALDEFUENTES SANGUSIN;37|37680
SANTA MARIA DE LOS LLANOS;37|37682
CRISTOBAL;37|37684
STA OLALLA YELTES;37|37690
BEJAR;37|37700
PALOMARES;37|37700
COLMENAR MONTEMAYOR;37|37711
HORCAJO MONTEMAYOR;37|37712
LA CALZADA BEJAR;37|37714
VALDESANGIL;37|37717
VALLEJERA DE RIOFRIO;37|37717
VALBUENA;37|37718
PUERTO DE BEJAR;37|37720,37729
VALDELAMATANZA;37|37724
MONTEMAYOR RIO;37|37727
SANTIBAÑEZ BEJAR;37|37740
LA CASILLA;37|37749
LA MAGDALENA;37|37749
BERCIMUELLE;37|37750
GALLEGOS SOLMIRON;37|37751
NAVAHOMBELA;37|37753
IÑIGO BLASCO;37|37754
REVALVOS;37|37756
ALBERGUERIA HERGUIJUELA;37|37759
HERGUIJUELA CAMPO;37|37759
SAN DOMINGO DE HERGUIJUEL;37|37759
LINARES DE RIOFRIO;37|37760
ESCURIAL SIERRA;37|37762
CASAS DE MONLEON;37|37765
MONLEON;37|37765
FRADES LA SIERRA;37|37766
NAVARREDONDA SALVATIERRA;37|37766
MEMBRIBE;37|37766
NAVAGALLEGA;37|37766
FUENTERROBLE SALVATIERRA;37|37768
LA CABEZA BEJAR;37|37773
GUIJO DE AVILA;37|37774
NAVA DE BEJAR;37|37776
CAMPILLO SALVATIERRA;37|37778
ALDEAVIEJA TORMES;37|37779
SALVATIERRA TORMES;37|37779
CUATRO CALZADAS;37|37789
FRESNO ALHANDIGA;37|37789
FUENTES DE BEJAR;37|37790
SAN MEDEL;37|37791
VALVERDE VALDELACASA;37|37791
CASTILLEJO;37|37792
FUENTEBUENA;37|37793
NAVALMORAL BEJAR;37|37794
BERROCAL SALVATIERRA;37|37795
CABEZUELA SALVATIERRA;37|37795
PALACIOS SALVATIERRA;37|37795
LAS TORRES;37|37796
EL VENTORRO;37|37796
URBANIZACION ALIZACES;37|37796
URBANIZACION LA CARRETA;37|37796
MOZARBEZ;37|37796
URBANIZACION ALTOZANO;37|37797
URB ARROYO DE LA ENCINA;37|37797
URB CAMINO DE LA MATA;37|37797
URBANIZACION EL ARROYO;37|37797
URBANIZACION LA GUADAÑA;37|37797
URB LAS CASTELLANAS;37|37797
URBANIZACION LAS CECILIAS;37|37797
URBANIZACION LAS GAVIAS;37|37797
URBANIZACION LAS PALOMAS;37|37797
URB MIRADOR DE VILLIQUERA;37|37797
LA MATA DE ARMUÑA;37|37798
CARBAJOSA DE ARMUÑA;37|37798
MONTERRUBIO ARMUÑA;37|37798
HUELMOS DE SAN JOAQUIN;37|37798
NAHARROS DE VALDUNCIEL;37|37798
URBANIZACION EL CHINARRAL;37|37798
GARCIHERNANDEZ;37|37810
LA LURDA;37|37810
EL TOMILLAR;37|37860
CHAGARCIA-MEDIANERO;37|37861
HERREZUELO;37|37864
PEDROSILLO ALBA;37|37871
TURRA DE ALBA;37|37871
GALLEGUILLOS;37|37872
CILLORUELO;37|37874
EL PINAR DE ALBA;37|37882
LOS PERALES;37|37882
AMATOS DE ALBA;37|37890
EJEME;37|37891
PORTILLO;37|37891
SANTA INES;37|37891
SANTA TERESA;37|37891
URBANIZACION MIRASIERRA;37|37891
TORREJON DE ALBA;37|37892
SIETEIGLESIAS TORMES;37|37892
PALOMARES DE ALBA;37|37893
FRANCOS VIEJO;37|37893
NUEVO FRANCOS;37|37893
CARPIO-BERNARDO;37|37893
VILLAGONZALO TORMES;37|37893
MACHACON;37|37894
MATACAN;37|37894
BARRANCO GRANDE;38|38107
EL ROSARITO;38|38107
VEREDILLAS;38|38107
LLANO DEL MORO;38|38107,38290
EL SOBRADILLO;38|38107
LA GALLEGA;38|38107
EL TABLERO;38|38107
TINCER;38|38107
LOS ANDENES;38|38108
LAS CHUMBERAS;38|38108
TACO;38|38108
BOCACANGREJO;38|38109
RADAZUL ALTO;38|38109
RADAZUL BAJO;38|38109
EL CHORRILLO;38|38109
LLANO BLANCO;38|38109
SAN ISIDRO;38|38109,38611
COSTANERA;38|38109
SANTA MARIA DEL MAR;38|38111
ACORAN;38|38111
ALISIOS;38|38111
AÑAZA;38|38111
LADERA DE SAN ANDRES;38|38120
SAN ANDRES;38|38120,38729,38915
ALMACIGA;38|38129
BENIJO;38|38129
LA CUMBRILLA;38|38129
CHAMORGA;38|38129
LOMO DE LAS BODEGAS;38|38129
EL SUCULUM;38|38129
BAILADERO;38|38129,38788
AZANOS;38|38130
BAJO EL ROQUE;38|38130
EL CABEZO;38|38130,38612
EL CALVARIO;38|38130,38390,38750
EL CARDONAL;38|38130
CASAS DEL CAMINO;38|38130
LA CUESTILLA;38|38130
FAJANETAS;38|38130
LOMO BLANCO;38|38130,38440
LOMO LOS LIRIOS;38|38130
MAZAPE;38|38130
PORTUGAL;38|38130
SAN ANTONIO;38|38130,38310,38379,38711
TACHERO;38|38130
TAGANANA;38|38130
CASAS DE LA CUMBRE;38|38139
ROQUE NEGRO;38|38139
CATALANES;38|38139
IGUESTE DE SAN ANDRES;38|38140
LA CARDONERA;38|38150
LAS CUEVAS;38|38150,38314
LA QUEBRADA;38|38150
VALLESECO;38|38150
VALLE LUIS;38|38160
VALLE TAHODIO;38|38160
VALLE VEGA;38|38160
LOS CAMPITOS;38|38170
LOMO LAS CASILLAS;38|38170
CUEVA BERMEJA;38|38180
MARIA JIMENEZ;38|38180
VALLE BROSQUE;38|38180
VALLE CRISPIN;38|38180
VALLE GRANDE;38|38180
MACHADO;38|38190
TABAIBA ALTA;38|38190
TABAIBA BAJA;38|38190
TABAIBA MEDIA;38|38190
S CRISTOBAL LAGUNA;38|38201,38202,38203,38204,38205,38206,38207,38208,38293
FINCA ESPAÑA;38|38205
GRACIA;38|38205
GUAJARA;38|38205,38296
LOS RODEOS;38|38206
SAN LAZARO;38|38206
JARDINA;38|38208,38293
LOS VALLES;38|38208,38329
LA VEGA;38|38208,38439
VEGA DE LAS MERCEDES;38|38208,38293
PUNTA DEL HIDALGO;38|38240
BAJAMAR;38|38250
TEJINA;38|38260,38685
VALLE DE GUERRA;38|38270
EL BALDIO;38|38280
LOS LAURELES;38|38280
TEGUESTE CASCO;38|38280
EL GOMERO;38|38289
MEDEROS;38|38289
EL MURGAÑO;38|38289
LA OLIVA;38|38289
TAMARCO;38|38289
LAS TOSCAS;38|38289,38715
LAS BARRERAS;38|38290
LA ESPERANZA;38|38290
LAS ROSAS;38|38290,38594,38631,38678,38767
LOS BALDIOS;38|38291
LOS BARRIALES;38|38292
LA CRUZ;38|38292
FARIA;38|38292
LOMO DE PEDRO ALVAREZ (EL;38|38292
EL PALOMAR;38|38292
PEDRO ALVAREZ;38|38292
SAN BERNABE;38|38292
PADILLA ALTA;38|38292
PADILLA BAJA;38|38292
PORTEZUELO ALTO;38|38292
PORTEZUELO BAJO;38|38292
LOMO LAS RIAS;38|38292
MOLINA;38|38292
SAN GONZALO;38|38292
SANTO DOMINGO;38|38292,38441,38787
EL SOCORRO;38|38292,38508,38712
SAN LUIS;38|38292
EL INFIERNO;38|38292
EL LOMO DEL SOCORRO;38|38292
LAS MERCEDES;38|38293
BLAS NUÑEZ;38|38293
LAS CANTERAS;38|38293,38479
LA GORGOLANA;38|38293
LAS MONTAÑAS;38|38294
TABORNO;38|38294
GENETO;38|38296
EL ORTIGAL;38|38297
NOMBRE DE DIOS;38|38297
AGUAMANSA;38|38310
EL BEBEDERO;38|38310,38627
CHASNA;38|38310
HACIENDA PERDIDA;38|38310
CAMINO CHASNA-MONTIJOS;38|38310
PINOLERIS;38|38310
EL SAUCE;38|38310
DEHESA ALTA;38|38311
DEHESA BAJA;38|38311
LA FLORIDA;38|38311,38434,38540,38626,38727
LOS FRONTONES;38|38311
LOS GOMEZ;38|38311
PINO ALTO;38|38311
LA VERA;38|38312,38400
LAS CANDIAS;38|38312
LA LUZ;38|38312,38340
CRUZ DE LOS MARTILLOS;38|38312
SAN JERONIMO;38|38312,38356
SAN MIGUEL;38|38312,38620,38710
BENIJOS;38|38313
SAN BARTOLOME;38|38314,38714
LOS RECHAZOS;38|38314
EL RINCON;38|38314
LA PERDOMA;38|38315
LA CUESTA;38|38320,38713
GUAMASA;38|38330
CAMPO DE GOLF;38|38340
LA CARIDAD;38|38340
LOS NARANJEROS;38|38340
EL CANTILLO;38|38350,38399
EL TORREON;38|38350
AGUA GARCIA;38|38355
BARRANCO DE LAS LAJAS;38|38355
SAN JUAN;38|38356,38500,38729
ADELANTADO;38|38357
LAS CASAS ALTAS;38|38357
LOMO COLORADO;38|38357
GUAYONJE;38|38358
SANTA CATALINA LAS TOSCAS;38|38358
JUAN FERNANDEZ;38|38358
MESA DEL MAR;38|38358
EL PRIS;38|38358
PUERTO DE LA MADERA;38|38358
TAGORO;38|38358
RAVELO ALTO;38|38359
RAVELO BAJO;38|38359
LA COSTA;38|38360
EL MONTILLO;38|38360
CRUZ DEL CAMINO;38|38379,38439
GUIA;38|38379
TIO ANDRES;38|38379
PUNTILLO DEL SOL;38|38379
RISCO DEL PERRO;38|38379
EL CALETON;38|38379
JAGRE;38|38379
LOMO LA CANDELARIA;38|38379
EL PIRUL;38|38379
EL REVENTON;38|38379
LA VICA;38|38379
BAJOS Y TAGORO;38|38380
LOS ALTOS - ARROYOS;38|38389
LA RESBALA;38|38389
LA VERA-CARRIL;38|38389
BARRIO ANTONIO AFONSO;38|38390
CUESTA DE LA VILLA;38|38390
LOMO ROMAN;38|38390
LA PUNTILLA;38|38390,38870
SANTA URSULA;38|38390
LA CORUJERA;38|38399
PINO ALTO-SANTA URSULA;38|38399
TAMAIDE;38|38399,38628
LA TOSQUITA;38|38399
LAS ARENAS;38|38400,38588
EL BOTANICO;38|38400
LAS DEHESAS;38|38400
EL DURAZNO;38|38400
GUACIMARA;38|38400
LA PAZ;38|38400
PUNTA BRAVA;38|38400
SAN ANTONIO-EL ESQUILON;38|38400
SAN FERNANDO;38|38400
SAN NICOLAS;38|38400,38759
SANTISIMO-LAS AGUILAS;38|38400
TAORO-MALPAIS;38|38400
EL TOPE;38|38400
REALEJO ALTO;38|38410
SAN AGUSTIN;38|38410
REALEJO BAJO;38|38412
LA CARTAYA;38|38413
CRUZ SANTA;38|38413
LA FERRUJA;38|38413
ICOD EL ALTO;38|38414
LAS LLANADAS;38|38415
PALO BLANCO;38|38415
SAN VICENTE;38|38416
TIGAIGA;38|38416
EL TOSCAL;38|38417
LA LONGUERA;38|38418
LA HIGUERITA;38|38419
EL JARDIN;38|38419
LA GRIMONA;38|38419
LA MONTAÑETA;38|38419,38459
LA ZAMORA;38|38419
LA CARRERA;38|38419
SAN BENITO;38|38419
FUENTE DEL BARDO;38|38420
LOMO GUANCHE;38|38428
LOS QUEVEDOS;38|38428
SAN JOSE;38|38428,38479,38589,38712
LAS AGUAS;38|38429
SAN FELIPE;38|38430
SAN MARCOS;38|38430
BUEN PASO;38|38434
LA MANCHA;38|38434
SANTA BARBARA;38|38434
ERJOS;38|38435
LA TIERRA DEL TRIGO;38|38435
ERJOS DE EL TANQUE;38|38435
RUIGOMEZ;38|38435
SAN JOSE DE LOS LLANOS;38|38435
LA CANDELARIA;38|38438
CUEVA DEL VIENTO;38|38438
LOMO LAS LAJAS;38|38438
LA PATITA;38|38438
PEDREGAL;38|38438
LOS PIQUETES;38|38438
LAS ABIERTAS;38|38439
MIRABAL ALTO;38|38439
EL MOLLEDO;38|38439,38690
LAS MONTAÑETAS;38|38441
SANTA CATALINA;38|38441
LAS CUCHARAS;38|38441
EL PINALETE;38|38449
EL GUINCHO;38|38458
GENOVES;38|38459
SAN JUAN DEL REPARO;38|38459
LA CALETA DE INTERIAN;38|38460
LAS CRUCES;38|38460
SAN PEDRO DE DAUTE;38|38460
LA CALETA;38|38460,38588,38679
CASA AMARILLA;38|38460
EL CASCO;38|38470
FATIMA;38|38470,38758
SUSANA;38|38470
SAN BERNARDO;38|38479
AREGUME;38|38479
EL PUERTITO;38|38479,38678
SIBORA;38|38479
LOS CARRIZALES;38|38489
EL PALMAR;38|38489,38870
LAS LAGUNETAS;38|38489
LAS PORTELAS;38|38489
CHACAICA;38|38500
GUAZA;38|38500,38632
GÜIMAR;38|38500
LA HOYA;38|38500,38726
PUERTITO DE GÜIMAR;38|38508
PLAYA DE LIMA;38|38509
POLIGONO INDUSTRIAL;38|38509
AROBA;38|38509
BRILLASOL;38|38509
LA PALMA;38|38509
LA VIUDA;38|38509
BARRANCO HONDO;38|38510
IGUESTE;38|38520
LA JIMENEZ;38|38520
LA MORRITA;38|38520
LAS CALETILLAS;38|38530
PUNTA LARGA;38|38530
ARAYA;38|38540
LAS CUEVECITAS;38|38540
MALPAIS;38|38540,38759
EL CARRETON;38|38550
LA HIDALGA;38|38550
LA MEDIDA;38|38560
PAJARA;38|38560
LAS ERAS;38|38570
LOS ROQUES;38|38570
LA ZARZA;38|38579
VILLA DE ARICO;38|38580
LOS ABRIGUITOS;38|38588
PORIS DE ABONA;38|38588
PUNTA DE ABONA;38|38588
JARDIN DEL ATLANTICO;38|38588
SAN MIGUEL DE TAJAO;38|38588
BARRANCO DEL RIO;38|38588
LAS LISTADAS;38|38588
LA JACA;38|38588
ARICO EL NUEVO;38|38589
ARICO VIEJO;38|38589
LA DEGOLLADA;38|38589
LA SABINITA;38|38589,38649
LAS ERITAS;38|38589
EL HEDIONDO;38|38589
LOMO POLEGRE;38|38589
RODRIGO;38|38589
EL TAJOZ;38|38589
SAN DIEGO;38|38589
LOS GAVILANES;38|38589
TEGUEDITE;38|38589
POLEGRE;38|38589
LOMO DE MENA;38|38590
EL ESCOBONAL;38|38591
EL TABLADO;38|38591,38787
LAS AGUELILLAS;38|38592
LAS CASITAS;38|38592
LAS ERAS ALTAS;38|38592
LAS ERAS BAJAS;38|38592
EL RIO;38|38593
CHIMICHE;38|38594
LAS VEGAS;38|38594
CHARCO DEL PINO;38|38595
LOS LLANOS;38|38595,38617
MONTAÑA GORDA;38|38595
ATOGO;38|38611
CASABLANCA;38|38611
CASTRO;38|38611
CHUCHURUMBACHE;38|38611
MONTAÑA DE YACO;38|38611
VISTAS DE YACO;38|38611
ARENAS DEL MAR;38|38612
ENSENADA PELADA;38|38612
EL MEDANO;38|38612
EL TOPO;38|38612
VILAFLOR;38|38613
LA ESCALONA;38|38614
LOS BLANQUITOS;38|38616
CRUZ DE LAS ANIMAS;38|38616
LA HIGUERA;38|38616
CRUZ DE TEA;38|38616
EL DESIERTO;38|38616
LOS BARRANCOS;38|38616
LA CANTERA;38|38616
CHAVEZ;38|38616
LOS CUERVOS;38|38616
VICACARO;38|38616
EL DRAGUITO;38|38617
LAS PALOMAS;38|38617
EL SALTO;38|38617
YACO;38|38617
VISTA GORDA;38|38617
LOS ABRIGOS;38|38618
LA MARETA;38|38618
LA TEJITA;38|38618
BENITEZ;38|38626
LOS TOSCALES;38|38626
LA CRUZ DEL GUANCHE;38|38626
LAS ROSAS DEL GUANCHE;38|38626
VALLE DE SAN LORENZO;38|38626
BARRANCO OSCURO;38|38627
BUZANADA;38|38627
CABO BLANCO;38|38627
MORRO DE LOS GATOS;38|38627
LA CAMELLA;38|38627
LAS CASAS VIEJAS;38|38627
ALDEA BLANCA;38|38628
ASOMADA;38|38628
LAS ZOCAS;38|38628
EL FRONTON;38|38629
EL ROQUE;38|38629
COSTA DEL SILENCIO;38|38630
LA ESTRELLA;38|38631
LAS GALLETAS;38|38631
COROMOTO;38|38631
CHO;38|38632
CHO II;38|38632
LA ESTRELLA DEL SUR;38|38632
FINCA LA ESTRELLA;38|38632
EL FRAILE;38|38632
LLANOS DE GUAZA;38|38632
PALM-MAR;38|38632
GUARGACHO;38|38632
LA ROSA;38|38632,38758
AMARILLA GOLF;38|38639
LAS CHAFIRAS;38|38639
GOLF DEL SUR;38|38639
EL MONTE;38|38639
OROTIANDA BAJA;38|38639
LAS CASAS;38|38649,38914
MONTAÑA FRIAS;38|38649
TUNEZ;38|38649
VENTO;38|38649
SABINITA ALTA;38|38649
LOS CRISTIANOS;38|38650
OASIS DEL SUR;38|38650
ARONA PLAYA AMERICAS;38|38650
CHAYOFA;38|38652
FAÑABE;38|38660,38679
MIRAVERDE;38|38660
COSTA ADEJE;38|38660
COSTA ADEJE-PLAYAS FAÑABE;38|38660
COSTA ADEJE-SAN EUGENIO;38|38660
COSTA ADEJE-TORVISCAS;38|38660
ADEJE CASCO;38|38670
LAS NIEVES;38|38670
LAS TORRES;38|38670
EL GALEON;38|38670
LOS OLIVOS;38|38670
LA POSTURA;38|38670
LAS MORADITAS;38|38677
LA CONCEPCION;38|38677
TIJOCO ALTO;38|38677
TIJOCO BAJO;38|38677
LOS MENORES;38|38677
LA QUINTA;38|38677
TAUCHO;38|38677
ARMEÑIME;38|38678
LAS CANCELAS;38|38678
CALLAO SALVAJE;38|38678
PLAYA PARAISO;38|38678
SUEÑO AZUL;38|38678
MARAZUL;38|38678
COSTA ADEJE-EL BERIL;38|38679
COSTA ADEJE-PLAYAS DUQUE;38|38679
GUIA DE ISORA;38|38680
VERA DE ERQUES;38|38680
PUERTO DE SANTIAGO;38|38683
ACANTILADOS DE LOS GIGANT;38|38683
TAMAIMO;38|38684
ALCALA;38|38686
CUEVA DEL POLVO;38|38687
EL VARADERO;38|38687
ABAMA;38|38687
AGUA DULCE;38|38687
FONSALIA;38|38687
PIEDRA HINCADA;38|38687
PLAYA DE SAN JUAN;38|38687
CHIGUERGUE;38|38688
ACOJEJA;38|38688
ARIPE;38|38688
CHIRCHE;38|38688
EL JARAL;38|38688
EL POZO;38|38688
CHIO;38|38689
ARGUAYO;38|38690
LAS MANCHAS;38|38690,38759
EL RETAMAR;38|38690
VALLE DE ARRIBA;38|38690
LA CALDERETA;38|38710
EL LLANITO;38|38710
PALMASOL;38|38710
PALMASOL II;38|38710
SAN PEDRO DE BREÑA ALTA;38|38710
LA POLVACERA;38|38711
LOS CANCAJOS;38|38712
EL FUERTE;38|38712
LAS LEDAS;38|38712
LA MONTAÑA;38|38712
MIRANDA;38|38712
LA GRAMA;38|38713
EL PORVENIR;38|38713
CERCADO PEÑON-EL POSITO;38|38714
FUENTE PINO;38|38714
LLANO MOLINO;38|38714
LOMO ESTRELLO;38|38714
LOMO PIÑERO;38|38714
EL BRASIL/JUAN CARRO;38|38714
CRUZ HERRERA-EL TOPO;38|38714
EL MOCANERO/CUESTA MEDI;38|38714
LOS LIRIOS/EL TOMASIN;38|38714
LA LOMADA/DOMINGO JUAN;38|38714
VIÑA GRANDE;38|38714
EL CORCHO;38|38714
LAS TRICIAS/EL PARTIDO;38|38714
LA CAMACHA;38|38715
CASCO;38|38715
